geonameid,name,alternatenames,latitude,longitude,country code,city size
2791395,Mélin,"['Malen', 'Melin', 'Jodoigne (Mlin)', 'Mélin', 'Jodoigne (Melin)']",50.74004,4.82883,BE,1000
2791400,Melen,"['Soumagne (Melen)', 'Melen']",50.6462,5.73589,BE,1000
2791402,Meldert,"['Meldert', 'Lummen (Meldert)']",51.00007,5.14215,BE,1000
2791403,Meldert,['Meldert'],50.93449,4.13504,BE,1000
2791404,Meldert,"['Hoegaarden (Meldert)', 'Meldert']",50.78814,4.83776,BE,1000
2791419,Meix-devant-Virton,"['Mech-divant-Vierton', '  ', 'Mch-divant-Vierton', 'Meks-devan-Virton', 'mei de wang wei tong', 'mks-dwan-wyrtn', '--', 'Meix-devant-Virton', 'Meks devan Virton']",49.60581,5.48045,BE,1000
2791486,Meerle,['Meerle'],51.47235,4.80316,BE,1000
2791501,Meerdonk,"['Meerdonk', 'Meerdonck']",51.26667,4.15,BE,1000
2791513,Meerbeek,['Meerbeek'],50.88213,4.58972,BE,1000
2791515,Meer,"['Mheer', 'Meir', 'Meer', 'Hoogstraten (Meer)', 'Mheerberg']",51.44641,4.73906,BE,1000
2791521,Meensel-Kiezegem,"['Meensel', 'Tielt-Winge (Meensel-Kiezegem)', 'Meensel-Kiezegem', 'Meensel-Kieseghem']",50.89621,4.92496,BE,1000
2791532,Mechelen-Bovelingen,"['Mechelen', 'Mechelen-Bovelingen', 'Marlinne']",50.74081,5.26278,BE,1000
2791544,Mazy,"['Mazy', 'Gembloux (Mazy)']",50.51097,4.67374,BE,1000
2791550,Mazenzele,"['Maxenzeel', 'Mazenzele']",50.94247,4.17224,BE,1000
2791577,Maubray,['Maubray'],50.55085,3.50395,BE,1000
2791591,Mater,"['Mater', 'Maeter']",50.84321,3.66258,BE,1000
2791606,Massenhoven,"['Zandhoven (Massenhoven)', 'Massenhoven']",51.20021,4.63572,BE,1000
2791608,Massemen,['Massemen'],50.98086,3.87394,BE,1000
2791616,Masnuy-Saint-Jean,['Masnuy-Saint-Jean'],50.53209,3.94032,BE,1000
2791642,Martelange,"['ma te lang ri', 'Nartelange', 'Martelarge', 'Martelanzh', 'Mtlindje', 'Martelange', 'mrtwlanzh', 'Matlindje']",49.83195,5.73655,BE,1000
2791653,Marquain,['Marquain'],50.60679,3.32087,BE,1000
2791684,Mariembourg,"['Marienbourg', 'Mariembourg']",50.09489,4.52161,BE,1000
2791689,Mariekerke,"['Mariekerke', 'Bornem (Mariekerke)']",51.06503,4.19249,BE,1000
2791703,Maria Aalter,"['Maria-Aaltre', 'Sint-Maria-Aalter', 'Maria Aalter']",51.09455,3.36917,BE,1000
2791709,Marenne,['Marenne'],50.24129,5.41498,BE,1000
2791719,Mark,"['Marcq', 'Mark']",50.6914,4.01559,BE,1000
2791739,Marche-lez-Écaussinnes,"['Marche-lez-caussinnes', 'Marche-lez-Ecaussinnes', 'Marche-lez-Écaussinnes', 'Marche-lez Ecaussines', 'Marche-lez caussines']",50.54601,4.1818,BE,1000
2791741,Marche-les-Dames,['Marche-les-Dames'],50.48585,4.95967,BE,1000
2791757,Marbais,"['Marbais', 'Villers-la-Ville (Marbais)', 'Marbias']",50.54652,4.53499,BE,1000
2791790,Manhay,"['ma nai', 'mnh', 'Manhay', 'Manh', 'Manhe', 'Mane']",50.29219,5.67562,BE,1000
2791804,Manderfeld,"['Manderfeld', 'Mamderseld', 'Manderfield']",50.3312,6.33919,BE,1000
2791854,Malderen,"['Malderen', 'Londerzeel (Malderen)']",51.02077,4.24639,BE,1000
2791875,Mal,"['Mal', 'Mall']",50.76869,5.5197,BE,1000
2791901,Maisières,['Maisières'],50.4882,3.96564,BE,1000
2791906,Mainvault,['Mainvault'],50.64908,3.71751,BE,1000
2791911,Maillen,"['Maillen', 'Assesse (Maillen)']",50.37782,4.97097,BE,1000
2791925,Magnée,"['Fleron (Magnee)', 'Flron (Magne)', 'Magnée']",50.5998,5.68834,BE,1000
2791935,Maffle,['Maffle'],50.61789,3.80324,BE,1000
2791950,Machelen-aan-de-Leie,"['Machelen-aan-de-Leie', 'Machelen']",50.95973,3.49046,BE,1000
2791994,Luttre,['Luttre'],50.51006,4.39709,BE,1000
2792003,Lustin,['Lustin'],50.37876,4.89871,BE,1000
2792023,Luingne,['Luingne'],50.73952,3.23603,BE,1000
2792044,Loyers,"['Namur (Loyers)', 'Loyers']",50.46324,4.95136,BE,1000
2792048,Loverval,"['Loverval', 'Gerpinnes (Loverval)']",50.37519,4.47332,BE,1000
2792054,Lovenjoel,"['Bierbeek (Lovenjoel)', 'Lovenjoel', 'Lovenjoul']",50.85852,4.78094,BE,1000
2792071,Louveigné,"['Sprimont (Louveign)', 'Louveigné', 'Sprimont (Louveigne)']",50.53015,5.71547,BE,1000
2792076,Loupoigne,"['Genappe (Loupoigne)', 'Loupoigne']",50.59806,4.44448,BE,1000
2792090,Lotenhulle,"['Lootenhulle', 'Lotenhulle']",51.0502,3.46162,BE,1000
2792093,Lot,"['Beersel (Lot)', 'Lot', 'Loth']",50.7679,4.27711,BE,1000
2792108,Loppem,"['Lophem', 'Loppem']",51.15662,3.19599,BE,1000
2792111,Loonbeek,"['Loonbeek', 'Huldenberg (Loonbeek)']",50.80941,4.60971,BE,1000
2792119,Lontzen,"['Sontzen', 'Lontzen']",50.68126,6.00712,BE,1000
2792121,Longvilly,"['Longvilly', 'Bastogne (Longvilly)']",50.02633,5.83829,BE,1000
2792145,Longlier,['Longlier'],49.85384,5.45009,BE,1000
2792156,Longchamps,"['Bertogne (Longchamps)', 'Longchamps']",50.0534,5.69032,BE,1000
2792165,Londerzeel,"['lwndrzyl', 'Londerzel', 'Londerzeel', 'long de ze er']",51.00468,4.30304,BE,1000
2792167,Loncin,"['Loncin', 'Ans (Loncin)']",50.66655,5.50509,BE,1000
2792176,Lommersweiler,['Lommersweiler'],50.24,6.165,BE,1000
2792187,Lombardsijde,"['Lombartzyde', 'Lombardsijde', 'Lombaertzyde']",51.15,2.75,BE,1000
2792219,Loenhout,"['Wuustwezel (Loenhout)', 'Loenhout']",51.39947,4.64404,BE,1000
2792250,Lo,"['Lo', 'Loo']",50.98036,2.74965,BE,1000
2792255,Lixhe,"['Lixhe', 'Lieze']",50.7544,5.68028,BE,1000
2792282,Lippelo,"['Sint-Amands (Lippelo)', 'Lippeloo', 'Lippelo']",51.04258,4.259,BE,1000
2792292,Lint,"['Lint', 'Linth']",51.12707,4.49669,BE,1000
2792298,Linkhout,"['Linckhout', 'Linkhout', 'Lummen (Linkhout)']",50.96778,5.1374,BE,1000
2792301,Linkebeek,"['Linkenbeek', 'Linkebek', 'lin ke bei ke', 'lnkwbwk', 'Linkebeek']",50.76781,4.33688,BE,1000
2792332,Lincent,"['Lincent', 'Lensan', 'Lissin', 'Lijsem', 'lnsan', 'lan sang', 'Lssin', 'Liessem']",50.71222,5.03654,BE,1000
2792343,Limerlé,"['Limerlé', 'Gouvy (Limerle)', 'Gouvy (Limerl)']",50.15804,5.92395,BE,1000
2792356,Lillois-Witterzée,"[""Braine-l'Alleud (Lillois-Witterzee)"", 'Lillois-Witterzée', ""Braine-l'Alleud (Lillois-Witterze)""]",50.64549,4.36681,BE,1000
2792369,Ligny,"['Ligne', 'Ligny', 'Sombreffe (Ligny)']",50.51244,4.57735,BE,1000
2792384,Liezele,"['Lieselseheide', 'Liessel', 'Liesel', 'Liezele', 'Liezel', 'Liesselscheheide']",51.05998,4.28038,BE,1000
2792395,Liers,"['Herstal (Liers)', 'Liers']",50.69396,5.56458,BE,1000
2792400,Lierneux,"[""Liern'o"", 'Lierneu', 'li er na', 'lyrnw', 'Lieurneux', 'Lierneux', ""L'ernjo""]",50.28477,5.79236,BE,1000
2792437,Libramont,['Libramont'],49.91741,5.37318,BE,1000
2792442,Libin,"['Libin', 'Liben', 'li ban', 'Libini vald', 'lybn']",49.98107,5.25612,BE,1000
2792447,Liberchies,['Liberchies'],50.51421,4.42123,BE,1000
2792475,Leuze,"['Leuze', 'gheze (leuze)', 'Eghezee (leuze)']",50.54635,4.9063,BE,1000
2792485,Leut,"['Leuth', 'Leut', 'Maasmechelen (Leut)']",50.99107,5.73624,BE,1000
2792499,Letterhoutem,"['Letterhoutem', 'Letterhautem']",50.92768,3.8797,BE,1000
2792534,Lesve,"['Lesves', 'Profondeville (Lesve)', 'Lesve']",50.37705,4.77785,BE,1000
2792692,Deux-Acren,"['Twee Akren', 'Les Deux-Acren', 'Deux-Acren']",50.73026,3.85315,BE,1000
2792795,Le Roux,"['Fosses-la-Ville (Le Roux)', 'Le Roux']",50.38877,4.62404,BE,1000
2792864,Lens-sur-Geer,"['Oreye (Lens-sur-Geer)', 'Lens-sur-Geer']",50.72162,5.35086,BE,1000
2792868,Lens-Saint-Remy,"['Hannut (Lens-Saint-Remy)', 'Lens-Saint-Remy']",50.65077,5.1319,BE,1000
2792871,Lens,['Lens'],50.55696,3.89946,BE,1000
2792893,Lembeke,['Lembeke'],51.19487,3.63333,BE,1000
2792924,Leke,['Leke'],51.10022,2.89098,BE,1000
2792944,Leignon,"['Leignon', 'Ciney (Leignon)']",50.26861,5.11045,BE,1000
2792985,Léglise,"['Lglise', 'lglyz', 'Leglise', 'Léglise', 'Legliz', 'Leglijhe', 'lai ge li ci']",49.79985,5.53652,BE,1000
2793002,Leffinge,"['Leffinghe', 'Leffinge']",51.17576,2.87576,BE,1000
2793018,Leeuwergem,['Leeuwergem'],50.888,3.831,BE,1000
2793023,Leest,"['Mechelen (Leest)', 'Leest']",51.03319,4.4153,BE,1000
2793025,Leers-Nord,['Leers-Nord'],50.68748,3.27023,BE,1000
2793031,Leernes,"['Leernes', ""Fontaine-l'vque (Leernes)"", ""Fontaine-l'Eveque (Leernes)""]",50.39812,4.33239,BE,1000
2793033,Leerbeek,"['Leerbeek', 'Gooik (Leerbeek)']",50.77788,4.11936,BE,1000
2793054,Leefdaal,"['Leefdaal', 'Leefdael']",50.84759,4.58936,BE,1000
2793067,Ledegem,"['Ledegem', 'Ledeghem']",50.85785,3.12409,BE,1000
2793072,Ledeberg,['Ledeberg'],50.84356,4.09112,BE,1000
2793204,Lauw,"['Lauw', 'Lowaige']",50.73881,5.41333,BE,1000
2793223,Latour,['Latour'],49.55736,5.57065,BE,1000
2793279,La Roche-en-Ardenne,"['La Roche-en-Ardenne', 'La Rosh an Arden', 'Laroche', 'lrwsh-an-ardn', '   ', 'La Rosh-an-Arden', 'lalosyuang-aleuden', '--', ' --', 'la luo shen ang a deng', 'Li Rotche']",50.18361,5.57547,BE,1000
2793293,La Reid,['La Reid'],50.48914,5.79098,BE,1000
2793319,Laplaigne,['Laplaigne'],50.52194,3.4473,BE,1000
2793346,Lanklaar,"['Dilsen-Stokkem (Lanklaar)', 'Lanklaar', 'Lanklaer']",51.01937,5.72508,BE,1000
2793416,Laneffe,['Laneffe'],50.27936,4.49344,BE,1000
2793427,Landenne,"['Andenne (Landenne)', 'Landenne']",50.51534,5.06684,BE,1000
2793431,Landelies,"['Landelies', 'Montigny-le-Tilleul (Landelies)']",50.38001,4.35076,BE,1000
2793434,Landegem,['Landegem'],51.05518,3.57667,BE,1000
2793478,Lambusart,"['Fleurus (Lambusart)', 'Lambusart']",50.45433,4.55263,BE,1000
2793482,Lambermont,"['Lambermont', 'Verviers (Lambermont)']",50.59038,5.83245,BE,1000
2793558,La Hestre,['La Hestre'],50.47556,4.24739,BE,1000
2793600,La Gleize,['La Gleize'],50.41074,5.84699,BE,1000
2793725,Labuissière,"['Labuissière', 'Merbes-le-Chteau (Labuissire)', 'Merbes-le-Chateau (Labuissiere)']",50.31944,4.1809,BE,1000
2793867,Kumtich,"['Cumptich', 'Kumtich']",50.82101,4.88723,BE,1000
2794031,Kozen,"['Kozen', 'Cosen', 'Nieuwerkerken (Kozen)']",50.8752,5.24005,BE,1000
2794052,Kortrijk-Dutsel,"['Cortryck-Dutzel', 'Kortrijk-Dutsel']",50.92676,4.80799,BE,1000
2794092,Korbeek-Lo,"['Corbeek-Loo', 'Korbeek-Loo', 'Korbeek-Lo']",50.86028,4.76274,BE,1000
2794105,Koolskamp,"['Koolskamp', 'Coolscamp']",51.00233,3.2104,BE,1000
2794107,Koolkerke,"['Coolkerke', 'Koolkerke']",51.23931,3.24745,BE,1000
2794120,Koninksem,"['Koninksem', 'Koninxheim', 'Tongeren (Koninksem)']",50.76535,5.43892,BE,1000
2794127,Koningshooikt,"['Koningshoyckt', 'Koningshooikt']",51.09607,4.60992,BE,1000
2794271,Klerken,"['Clercken', 'Klerken']",50.99643,2.90771,BE,1000
2794349,Kleine-Spouwen,"['Petit-Spauwen', 'Kleine-Spouwen']",50.83837,5.55007,BE,1000
2794393,Kleine-Brogel,"['Peer (Kleine-Brogel)', 'Kleine-Brogel', 'Petit-Brogel']",51.17267,5.45059,BE,1000
2794466,Kieldrecht,['Kieldrecht'],51.28914,4.17587,BE,1000
2794488,Kettenis,"['Eupen (Kettenis)', 'Kettenis']",50.64761,6.04686,BE,1000
2794502,Kester,"['Kester', 'Castre']",50.76398,4.12058,BE,1000
2794504,Kessenich,['Kessenich'],51.15086,5.8233,BE,1000
2794516,Kersbeek-Miskom,"['Kersbeek', 'Kersbeek-Miscom', 'Kortenaken (Kersbeek-Miskom)', 'Kersbeek-Miskom']",50.88544,4.99578,BE,1000
2794525,Kermt,"['Kermt', 'Kermpt']",50.94757,5.24832,BE,1000
2794537,Kerksken,"['Kerksken', 'Kerckxken', 'Kerkxken']",50.89068,3.99478,BE,1000
2794540,Kerkom,"['Kerkom-bij-Sint-Truiden', 'Kerckom', 'Kerkom']",50.85568,4.87422,BE,1000
2794543,Kerkhove,['Kerkhove'],50.79851,3.50267,BE,1000
2794567,Kemzeke,"['Kemzeke', 'Kemseke']",51.20981,4.07428,BE,1000
2794579,Kemmel,['Kemmel'],50.78333,2.82714,BE,1000
2794605,Keiem,"['Keiem', 'Keyhem', 'Keyem']",51.08144,2.88217,BE,1000
2794619,Keerbergen,['Keerbergen'],51.00295,4.63434,BE,1000
2794632,Kaulille,"['Caulille', 'Bocholt (Kaulille)', 'Kaulille']",51.18763,5.52372,BE,1000
2794731,Kapellen,"['Kapelle Meersen', 'Kapellen', 'Cappellen', 'Glabbeek-Zuurbemde (Kapellen)', 'Kapelle']",50.88593,4.95174,BE,1000
2794752,Kanne,"['Riemst (Kanne)', 'Kanne']",50.81331,5.66946,BE,1000
2794757,Kanegem,"['Caeneghem', 'Kanegem']",51.0129,3.40188,BE,1000
2794763,Kampenhout,"['Kampenhout', 'Campenhout']",50.9421,4.55103,BE,1000
2794792,Kallo,"['Kallo', 'Kalloo', 'Calloo']",51.2525,4.27546,BE,1000
2794820,Kaggevinne,"['Kaggevinne', 'Caggevinne', 'Diest (Kaggevinne)']",50.98037,5.01886,BE,1000
2794823,Kachtem,"['Kachtem', 'Cachtem']",50.93341,3.19425,BE,1000
2794911,Jeuk,"['Jeuk', 'Goyer']",50.73499,5.20992,BE,1000
2794934,Jemelle,"['Rochefort (Jemelle)', 'Jemelle']",50.16315,5.26709,BE,1000
2794941,Jehay,"['Jehay', 'Amay (Jehay)', 'Jehay-Bodegnée']",50.5731,5.32382,BE,1000
2794960,Jauche,"['Jauche', 'Geten']",50.68136,4.95563,BE,1000
2794968,Jandrain-Jandrenouille,"['Orp-Jauche (Jandrain-Jandrenouille)', 'Jandrain', 'Jandrain-Jandrenouille']",50.67177,4.97801,BE,1000
2794970,Jamoigne,['Jamoigne'],49.69328,5.40906,BE,1000
2794974,Jamioulx,"['Ham-sur-Heure-Nalinnes (Jamioulx)', 'Jamioulx']",50.35296,4.41281,BE,1000
2795007,Izel,['Izel'],49.69371,5.37382,BE,1000
2795021,Itterbeek,"['Dilbeek (Itterbeek)', 'Itterbeek']",50.83803,4.24948,BE,1000
2795033,Isières,['Isières'],50.66317,3.81929,BE,1000
2795040,Irchonwelz,"['Irchonwelz', 'Archonwelz']",50.62066,3.7508,BE,1000
2795054,Ingooigem,"['Ingoyghem', 'Ingooigem']",50.82013,3.43373,BE,1000
2795063,Incourt,['Incourt'],50.69151,4.79816,BE,1000
2795067,Impe,"['Impde', 'Impe']",50.96048,3.9501,BE,1000
2795102,Idegem,['Idegem'],50.80178,3.92595,BE,1000
2795104,Iddergem,['Iddergem'],50.87634,4.04434,BE,1000
2795108,Hyon,['Hyon'],50.43805,3.96031,BE,1000
2795131,Huppaye,"['Huppaye', 'Ramillies (Huppaye)']",50.69363,4.89415,BE,1000
2795148,Humbeek,"['Humbeek', 'Humbecq', 'Grimbergen (Humbeek)']",50.96799,4.3796,BE,1000
2795157,Hulste,['Hulste'],50.88217,3.29497,BE,1000
2795170,Hulshout,['Hulshout'],51.07451,4.79081,BE,1000
2795189,Huizingen,"['Huyssinghen', 'Huizingen', 'Beersel (Huizingen)']",50.7465,4.27377,BE,1000
2795194,Huissignies,['Huissignies'],50.56579,3.75561,BE,1000
2795199,Huise,"['Huise', 'Huysse']",50.90059,3.59096,BE,1000
2795227,Hoves,"['Hove', 'Hoves']",50.67117,4.03651,BE,1000
2795238,Houyet,"['Houyet', 'Uje', 'awyh', 'wu ye']",50.18619,5.00762,BE,1000
2795245,Houwaart,"['Hauwaert', 'Houwaart']",50.93368,4.85991,BE,1000
2795250,Houtvenne,['Houtvenne'],51.0418,4.80863,BE,1000
2795258,Houthem,"['Houtum', 'Houtem', 'Houthem']",50.7869,2.96382,BE,1000
2795279,Houtain-Saint-Siméon,"['Houtain-Saint-Siméon', 'Oupeye (Houtain-Saint-Simon)', 'Oupeye (Houtain-Saint-Simeon)']",50.74026,5.6123,BE,1000
2795294,Housse,"['Blgny (Housse)', 'Housse', 'Blegny (Housse)']",50.67846,5.69109,BE,1000
2795322,Houffalize,"['Oufalijhe', 'awflyz', 'Houffalizei vald', 'Ufaliz', 'Houffalize', 'Uffaliz', 'hu fa li ci']",50.13235,5.78962,BE,1000
2795337,Hotton,"['Houton', 'awtwn', 'Hotton', 'ao tong', 'Oton']",50.26742,5.44609,BE,1000
2795356,Horrues,['Horrues'],50.60845,4.04278,BE,1000
2795369,Horion-Hozémont,"['Grace-Hollogne (Horion-Hozemont)', 'Grce-Hollogne (Horion-Hozmont)', 'Horion', 'Horion-Hozémont']",50.62578,5.38819,BE,1000
2795499,Hombourg,"['Hombourg', 'Homburg']",50.72257,5.92051,BE,1000
2795502,Hombeek,"['Hombeek', 'Mechelen (Hombeek)']",51.01753,4.43891,BE,1000
2795551,Hollain,['Hollain'],50.54165,3.42605,BE,1000
2795568,Hognoul,"['Hognoul', 'Awans (Hognoul)']",50.68178,5.45385,BE,1000
2795617,Hofstade,"['Hofstade', 'Zemst (Hofstade)']",50.99134,4.49229,BE,1000
2795650,Hoepertingen,"['Hoepertingen', 'Borgloon (Hoepertingen)', 'Houppertingen']",50.81217,5.28442,BE,1000
2795656,Hoeleden,['Hoeleden'],50.86662,4.98538,BE,1000
2795703,Hoegaarden,"['hu ha er deng', 'Hoegaarden', 'huhaleudeon', 'Hougaerde', 'awygrdan', 'Khugarden']",50.7756,4.88952,BE,1000
2795717,Hodeige,"['Remicourt (Hodeige)', 'Hodeige']",50.69635,5.34159,BE,1000
2795752,Hillegem,['Hillegem'],50.89567,3.8531,BE,1000
2795780,Hévillers,"['Mont-Saint-Guibert (Hevillers)', 'Mont-Saint-Guibert (Hvillers)', 'Hévillers']",50.62328,4.61735,BE,1000
2795808,Heure-le-Romain,"['Oupeye (Heure-le-Romain)', 'Heure-le-Romain']",50.73162,5.6329,BE,1000
2795916,Hertsberge,"['Hertsberge', 'Hertsberghe']",51.10728,3.26936,BE,1000
2795949,Héron,"['Heron', 'Héron']",50.54731,5.09774,BE,1000
2795963,Hermée,"['Herme', 'Hermee', 'Hermée']",50.70883,5.61831,BE,1000
2795968,Hermalle-sous-Huy,"['Hermalle-sous-Huy', 'Engis (Hermalle-sous-Huy)']",50.5592,5.3639,BE,1000
2795970,Hermalle-sous-Argenteau,"['Hermalle-sous-Argenteau', 'Hermalle']",50.71231,5.67753,BE,1000
2795992,Hérinnes,"['Hrinnes', 'Herinnes-Lez-Pecq', 'Herne', 'Hérinnes', 'Herinnes', 'Hrinnes-Lez-Pecq']",50.70063,3.36323,BE,1000
2796001,Hergenrath,['Hergenrath'],50.70912,6.03089,BE,1000
2796003,Herfelingen,"['Herffelinghen', 'Herfelingen']",50.74816,4.09754,BE,1000
2796005,Herenthout,['Herenthout'],51.1401,4.75572,BE,1000
2796020,Herdersem,['Herdersem'],50.97193,4.06667,BE,1000
2796022,Herderen,"['Herderen', 'Riemst (Herderen)']",50.80734,5.5735,BE,1000
2796024,Herchies,['Herchies'],50.52794,3.85689,BE,1000
2796037,Herbeumont,"['Ehrbjomon', 'Herbeumont', ""Erb'omon"", 'ai er bo meng', 'Arbumont', 'arbwmwn', 'Arbmont']",49.78086,5.2358,BE,1000
2796047,Heppignies,"['Fleurus (Heppignies)', 'Heppignies']",50.4846,4.4953,BE,1000
2796050,Heppenbach,"['Ambleve (Heppenbach)', 'Heppenbach', 'Amblve (Heppenbach)']",50.3626,6.21826,BE,1000
2796052,Heppen,"['Leopoldsburg (Heppen)', 'Heppen']",51.10934,5.22898,BE,1000
2796063,Henri-Chapelle,"['Henri-Chapelle', 'Hendrik-Kapelle', 'Hendrik-Capelle', 'Welkenraedt (Henri-Chapelle)']",50.67688,5.93009,BE,1000
2796066,Hennuyères,"['Hennuyeres', 'Hennuyères', 'Hennuyres']",50.6386,4.16935,BE,1000
2796121,Hellebecq,['Hellebecq'],50.66426,3.88839,BE,1000
2796128,Heldergem,['Heldergem'],50.87799,3.95789,BE,1000
2796282,Heffen,"['Mechelen (Heffen)', 'Heffen']",51.04722,4.41599,BE,1000
2796288,Heestert,['Heestert'],50.78204,3.41218,BE,1000
2796357,Havinnes,['Havinnes'],50.61658,3.46341,BE,1000
2796369,Havelange,"['Havlondje', 'Havelange', 'Avelanzh', 'Avlanzh', 'awlanzh', 'ha fu lang ri']",50.38931,5.23816,BE,1000
2796391,Hautrage,['Hautrage'],50.48192,3.76522,BE,1000
2796465,Hauset,"['Hauset', 'Raeren (Hauset)']",50.7107,6.06969,BE,1000
2796469,Haulchin,['Haulchin'],50.38406,4.08297,BE,1000
2796508,Harzé,"['Harzé', 'Aywaille (Harz)', 'Aywaille (Harze)']",50.44133,5.66706,BE,1000
2796553,Harchies,['Harchies'],50.47963,3.69347,BE,1000
2796563,Hanzinelle,['Hanzinelle'],50.29615,4.55633,BE,1000
2796569,Han-sur-Lesse,"['Han-sur-Lesse', 'Rochefort (Han-sur-Lesse)']",50.12674,5.18623,BE,1000
2796575,Hansbeke,['Hansbeke'],51.07442,3.53571,BE,1000
2796578,Hanret,"['gheze (Hanret)', 'Eghezee (Hanret)', 'Hanret']",50.58155,4.9484,BE,1000
2796599,Haneffe,['Haneffe'],50.63835,5.32013,BE,1000
2796603,Handzame,"['Hantsaeme', 'Handzaeme', 'Handzame']",51.0254,3.0032,BE,1000
2796614,Ham-sur-Sambre,"['Jemeppe-sur-Sambre (Ham-sur-Sambre)', 'Ham-sur-Sambre']",50.44368,4.67425,BE,1000
2796616,Ham-sur-Heure,"['Ham-sur-Heure', 'Ham-sur-Heure-Nalinnes (Ham-sur-Heure)']",50.323,4.38844,BE,1000
2796629,Hamoir,"['Hamoir', 'Amuar', 'Hamwer', 'amwar', 'a mu wa er', 'Amoar']",50.42675,5.53304,BE,1000
2796632,Hamme-Mille,"['Beauvechain (Hamme-Mille)', 'Hamme-Mille']",50.78022,4.71734,BE,1000
2796642,Hamipré,"['Hamipr', 'Hamipré', 'Hamipre']",49.83734,5.45686,BE,1000
2796671,Haltinne,"['Gesves (Haltinne)', 'Haltinne']",50.45119,5.07731,BE,1000
2796691,Halle-Booienhoven,"['Halle-Boyenhoven', 'Halle-Booienhoven', 'Zoutleeuw (Halle-Booienhoven)']",50.80534,5.11173,BE,1000
2796700,Hallaar,"['Hallaer', 'Haalaeraard', 'Hallaar']",51.0842,4.72918,BE,1000
2796722,Halanzy,['Halanzy'],49.56052,5.74433,BE,1000
2796727,Hakendover,"['Haekendover', 'Hakendover']",50.7959,4.98231,BE,1000
2796744,Haillot,"['Ohey (Haillot)', 'Haillot']",50.44247,5.15413,BE,1000
2796798,Haccourt,"['Haccourt', 'Oupeye (Haccourt)']",50.73091,5.66963,BE,1000
2796809,Habay-la-Neuve,"['Habay (Habay-la-Neuve)', 'Habay-la-Neuve']",49.7282,5.6474,BE,1000
2796816,Haasrode,"['Oud-Heverlee (Haasrode)', 'Haesrode', 'Haasrode']",50.83169,4.72953,BE,1000
2796820,Haasdonk,"['Haesdonck', 'Haasdonk']",51.18151,4.24137,BE,1000
2796844,Haacht,"['Haacht', 'Haecht']",50.97737,4.63777,BE,1000
2796862,Guigoven,"['Guigoven', 'Guygoven']",50.83925,5.40039,BE,1000
2796886,Gruitrode,['Gruitrode'],51.08936,5.58824,BE,1000
2796903,Grote-Spouwen,"['Bilzen (Grote-Spouwen)', 'Grote-Spouwen', 'Groote-Spouwen', 'Grand-Spauwen']",50.83283,5.55428,BE,1000
2796922,Grotenberge,"['Grotenberge', 'Grootenberge']",50.87332,3.82278,BE,1000
2796966,Grote-Brogel,"['Groote-Brogel', 'Grand-Brogel', 'Grote-Brogel']",51.15281,5.5059,BE,1000
2797205,Grand-Reng,"['Erquelinnes (Grand-Reng)', 'Grand-Reng']",50.33083,4.0755,BE,1000
2797209,Grand-Rechain,"['Herve (Grand-Rechain)', 'Grand-Rechain']",50.60765,5.81108,BE,1000
2797237,Grand-Leez,"['Grand-Leez', 'Gembloux (Grand-Leez)']",50.58389,4.7751,BE,1000
2797247,Grandhan,['Grandhan'],50.32944,5.40996,BE,1000
2797250,Grand-Halleux,['Grand-Halleux'],50.32583,5.90722,BE,1000
2797252,Grand-Hallet,['Grand-Hallet'],50.6953,5.03587,BE,1000
2797327,Grammene,['Grammene'],50.97779,3.46706,BE,1000
2797341,Gozée,"['Gozée', 'Thuin (Gozee)', 'Thuin (Goze)']",50.33461,4.35273,BE,1000
2797344,Gouy-lez-Piéton,"['Gouy-lez-Piéton', 'Gouy-lez-Piton', 'Gouy-lez-Pieton']",50.4907,4.3289,BE,1000
2797346,Gouvy,"['Gouvi', 'Guvi', 'gu wei', 'Gouvy', 'gwwy']",50.186,5.93917,BE,1000
2797349,Goutroux,"['Goutroux', 'Charleroi (Goutroux)']",50.41333,4.36226,BE,1000
2797357,Gougnies,"['Gerpinnes (Gougnies)', 'Gougnies']",50.35543,4.57615,BE,1000
2797365,Gottignies,['Gottignies'],50.4953,4.05996,BE,1000
2797447,Goetsenhoven,"['Gossoncourt', 'Tienen (Goetsenhoven)', 'Goetsenhoven']",50.76882,4.95157,BE,1000
2797455,Goeferdinge,"['Goeferdinge', 'Goefferdinge']",50.76605,3.83978,BE,1000
2797462,Godveerdegem,"['Godveerdegem', 'Godverdegem']",50.85932,3.82092,BE,1000
2797470,Godinne,"['Godinne', 'Yvoir (Godinne)']",50.34809,4.87364,BE,1000
2797473,Godarville,['Godarville'],50.49496,4.28698,BE,1000
2797485,Glons,"['Glaen', 'Bassenge (Glons)', 'Glons', 'Glaaien']",50.75307,5.54578,BE,1000
2797490,Gleixhe,"['Flemalle (Gleixhe)', 'Flmalle (Gleixhe)', 'Gleixhe']",50.61391,5.39008,BE,1000
2797496,Glain,"['Lige (Glain)', 'Glain', 'Liege (Glain)']",50.64772,5.5438,BE,1000
2797506,Givry,['Givry'],50.37826,4.02932,BE,1000
2797513,Gits,['Gits'],50.99687,3.09564,BE,1000
2797542,Gijzegem,"['Gijzegem', 'Gysegem']",50.98602,4.04938,BE,1000
2797552,Gierle,['Gierle'],51.26852,4.86733,BE,1000
